BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series
100222,This Land is Your Land (Collection of Woody Guthrie Songs),"Woody Guthrie, Alan Billingsley",4.24,374,76,,1998,/work/shelves/3250572,
100226,Restoring Old Buildings for Contemporary Uses: An American Sourcebook for Architects and Preservationists,William C. Shopsin,4.00,2,0,208,1986,,
100225,"Bob Marshall in the Adirondacks: Writings of a Pioneering Peak-Bagger, Pond-Hopper, and Wilderness Preservationist",Phil Brown,4.33,21,3,334,2006,/work/shelves/96637,
100228,"Reusing America's Schools: A Guide for Local Officials, Developers, Neighborhood Residents, Planners, and Preservationists",Daniel Carlson,0.00,0,0,68,1991,,
100231,The Complete Idiot's Guide to Knowledge Management,"Melissie Clemmons Rumizen, Laurence Prusak",3.43,69,4,315,2001,/work/shelves/96643,
100229,The Complete Idiot's Guide to Improving Your Memory,"Michael Kurland, Richard A. Lupoff",3.78,9,0,400,1999,,
100230,The Complete Idiot's Guide to Scrapbook Projects Illustrated,"Allyson Bright Meyer, Allyson Bright",3.33,6,1,240,2006,/work/shelves/96642,
100232,The Complete Idiot's Guide to Scrapbooking: CIG to Scrapbooking,Wendy Smedley,3.75,36,3,336,1999,/work/shelves/96644,
100236,Prank the Monkey: The ZUG Book of Pranks,"John  Hargrave, Al Natanagara",3.52,84,5,256,2007,/work/shelves/96648,
100237,Monkey: The Journey to the West,"Wu Cheng'en, Arthur Waley, Hu Shih",4.01,5827,486,306,1592,/work/shelves/96649,
100235,The One Minute Manager Meets the Monkey,"Kenneth H. Blanchard, Hal Burrows, William Oncken Jr.",4.04,2848,210,144,1989,/work/shelves/1130829,One Minute Manager
100233,How To Win Friends and Influence People,Dale Carnegie,4.20,626913,15711,0,1936,/work/shelves/2370171,
100234,Five Little Monkeys Jumping on the Bed,Eileen Christelow,4.12,29115,757,32,1989,/work/shelves/1970335,Five Little Monkeys
100243,"The Au Pair & Nanny's Guide to Working Abroad, 4th","Susan  Griffith, Sharon Legg",3.71,7,0,320,1989,/work/shelves/42959,
100238,Work Your Way Around the World,Susan  Griffith,3.53,146,7,576,1983,/work/shelves/96650,
100241,101 Dalmatians: Star Search and Other Disney Stories,"Clay Griffith, Susan Griffith",4.00,1,0,64,1997,,Disney's Enchanting Stories
100242,Roberta Griffith: A Retrospective,"Roberta Griffith, Barbara A.  Perry, Glen Brown, Katharine Kreisher",0.00,0,0,155,2004,,
100239,"Work Your Way Around the World, 11th",Susa  Griffith,3.53,146,7,576,1983,/work/shelves/96650,
100240,"Gap Years for Grown Ups, 2nd",Susan  Griffith,3.71,45,5,358,2004,/work/shelves/96652,
100244,"Alternative Travel Directory: The Complete Guide to Work, Study, & Travel Overseas","Susan  Griffith, Clayton A. Hubbs, Clay Hubbs",0.00,0,0,375,1998,,
100247,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,3.94,20951,1219,205,2002,/work/shelves/96659,
100245,Disney's Beauty and the Beast Holiday Special (Disney's Beauty and the Beast),"Clay Griffith, Susan Griffith",4.50,2,0,64,1997,,
100246,"Tales, Fables And Rhymes",Susan Griffiths,0.00,0,0,32,2000,,
100248,Vagabonding in the USA: A Guide for Independent Travelers and Foreign Visitors,Ed Buryn,4.50,12,2,428,1980,/work/shelves/310903,
100253,The Little Guide to Your Well-Read Life: How to Get More Books in Your Life and More Life from Your Books,Steve Leveen,3.68,873,194,132,2005,/work/shelves/96665,
100249,Vagabonding in Europe and North Africa,Ed Buryn,4.27,44,1,248,1971,/work/shelves/96661,
100250,Vagabonding,Audra George,3.86,7,2,32,2006,,
100255,Bingo!,Rosemary Wells,3.60,58,8,18,1999,/work/shelves/96667,
100257,How to Become Ridiculously Well-read in One Evening: A Collection of Literary Encapsulations,E.O. Parrott,3.14,65,11,188,1985,/work/shelves/96669,
100258,Read To Your Bunny Very First Library Gift Set,Rosemary Wells,4.00,11,0,64,2006,,
100252,Vagabonding: Feminist Thinking Cut Loose,Christina Thurmer-Rohr,4.80,5,2,220,1991,,
100251,Vagabonding in America,"Ed Buryn, Stephanie Mines",4.41,22,1,353,1973,/work/shelves/310902,
100261,How to Teach English,Jeremy Harmer,3.92,663,41,198,1997,/work/shelves/96673,How to Teach...
100263,Teach English: A Training Course for Teachers,"Adrian Doff, Tony Wright, Marion Williams",4.07,92,6,144,1988,,Cambridge Teacher Training and Development
100259,The Well-Read Cooks' Book,"Jean  Gilbert, Maline McCalla",0.00,0,0,245,2001,,
100254,The Well-Read Witch: Essential Books for Your Magickal Library,Carl McColman,3.82,51,7,288,2001,/work/shelves/96666,
100264,In Case You Teach English: An Interactive Casebook for Prospective and Practicing Teachers,"Larry R. Johannessen, Larry R. Johannssen, Thomas M. McCann",3.00,11,0,120,2001,,
100256,The Itsy Bitsy Spider,Rosemary Wells,3.27,96,11,18,1998,/work/shelves/96668,
100262,Learning to Teach English in the Secondary School: A Companion to School Experience,"Jon Davison, Jane Dowson",3.74,43,0,344,1997,/work/shelves/645897,
100265,Teach English in Italy,Frank Adamo,0.00,0,0,132,2006,,
100268,Teach Business English,"Sylvie Donna, Scott Thornbury",3.83,23,0,380,2000,,Cambridge Handbooks for Language Teachers
100266,The World Is a Class: How and Why to Teach English Around the World,"Caleb Powell, Jacqui Good",3.00,14,4,99,2002,/work/shelves/96678,
100267,Teach Me English: A Musical Journey Through the Day,Judy Mahoney,0.00,0,0,20,1996,,
100269,Chopsticks and French Fries: How and Why to Teach English in South Korea,"Samantha D. Amara, Jacqui Good, Andrew Sikorsky, Geoffrey Hayes, Muriel Pastetnik",3.00,7,2,48,2002,,
100271,Teach English as a Foreign Language: All You Need to Know to Enjoy a Caried and Adventurous Career,Sue Tyson-Ward,4.00,1,0,144,2001,,
100272,When you teach English as a second language,"Constance Jolly, Robert Jolly",0.00,0,0,144,1974,,
100270,The Struggle to Teach English as an International Language,Adrian Holliday,3.88,8,1,193,2002,,Oxford Applied Linguistics
100274,Teach Yourself English Vocabulary New Edition,Martin Hunt,3.00,1,0,266,2005,,
100276,Native Speaker: Teach English & See the World,Elizabeth Reid,5.00,1,1,96,1996,,
100273,Teach Yourself Old English Complete Course (Teach Yourself),Mark Atherton,4.05,78,17,320,2006,/work/shelves/899942,
100281,Brainchildren: Essays on Designing Minds,Daniel C. Dennett,3.83,146,4,430,1998,/work/shelves/1893114,
100278,Consciousness Explained,"Daniel C. Dennett, Paul Weiner",3.89,7388,346,511,1991,/work/shelves/1860288,
100280,"Neuroscience and Philosophy: Brain, Mind, and Language","Maxwell Richard Bennett, Daniel C. Dennett, John Rogers Searle, P.M.S. Hacker",3.77,214,18,215,2007,/work/shelves/96690,
100279,Freedom Evolves,Daniel C. Dennett,3.83,2638,114,347,2003,/work/shelves/2767774,
100277,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.05,14702,279,586,1995,/work/shelves/1835,
100285,"How to Retire Happy, Wild, and Free: Retirement Wisdom That You Won't Get from Your Financial Advisor",Ernie J. Zelinski,3.76,1432,137,256,2004,/work/shelves/96694,
100283,The Mr.  Mrs. Happy Handbook: Everything I Know About Love and Marriage (with corrections by Mrs. Doocy),Steve Doocy,3.32,209,43,245,2006,/work/shelves/96692,
100286,A Short Guide to a Happy Life,Anna Quindlen,3.95,7949,783,50,2000,/work/shelves/96695,
100284,"How We Choose to Be Happy: The 9 Choices of Extremely Happy People--Their Secrets, Their Stories","Rick Foster, Greg Hicks",4.01,423,62,256,1999,/work/shelves/96693,
100287,You Can Be Happy No Matter What: Five Principles for Keeping Life in Perspective,"Richard Carlson, Wayne W. Dyer",4.11,1284,140,165,1992,/work/shelves/376577,
100288,Basil Bunting on Poetry,Peter Makin,4.14,21,0,288,1999,/work/shelves/96697,
100289,Basil Bunting: A Northern Life,"Richard Caddel, Anthony Flowers",4.00,5,0,64,1997,,
100290,Basil Bunting: Man and Poet,Carroll F. Terrell,3.89,9,1,442,1980,,
100282,"Healthy Sleep Habits, Happy Child",Marc Weissbluth,3.90,10499,1734,544,1987,/work/shelves/2374146,
100291,"Modernism in the Second World War: The Later Poetry of Ezra Pound, T.S. Eliot, Basil Bunting and Hugh MacDiarmid",Keith Alldritt,0.00,0,0,135,1989,,
100292,Poetry of Basil Bunting,Victoria Forde,3.38,8,1,275,1991,,
100293,Maderia and Toasts for Basil Buntings Seventy-Fifth Birthday,"Allen Ginsberg, Louis Zukofsky, High Kenner, Jonathan Williams, R.B. Kitaj, Richard L. Hamilton, John Furnival",5.00,3,0,0,1977,,
100294,Basil Bunting and J.R.R. Tolkien (Author Speaks),"Denis Gueroult, Basil Bunting, J.R.R. Tolkien",4.75,4,1,0,2001,,
100299,You Can Take the Cat Out of Slough...,Chris Pascoe,4.19,78,5,208,2006,/work/shelves/96708,
100297,Gunfight at Mussel Slough: Five Versions of a Western Myth,Terry Beers,4.00,2,1,309,2004,,
100295,The Taming of the Slough: A Comprehensive History of Peacock Springs,"Sheck Exley, Sandra Poucher",4.00,28,2,170,2004,,
100298,The Mussel Slough Tragedy,J.L. Brown,0.00,0,0,153,2001,,
100300,Windsor To Slough: A Royal Branch Line,C.R. Potts,4.00,1,0,288,1993,,
100296,Murder at Willow Slough,Josh Thomas,3.74,84,12,544,2000,/work/shelves/96705,
100301,Watching The Watsonville Wetlands: An Armchair Guide To The Watsonville Slough System,Jerry Busch,4.00,2,1,80,2002,,
100302,Steamboat Slough,John Schettler,5.00,4,1,316,2004,,
100306,Hancock's Happy Christmas: Four Original BBC Radio Episodes,NOT A BOOK,4.67,3,0,1,2001,,
100303,Prague in Black and Gold: Scenes from the Life of a European City,Peter Demetz,3.59,251,27,432,1997,/work/shelves/96712,
100307,"Happy Birthday, Fizz!",BBC,3.50,2,0,32,2000,,
100308,"When the Fairy Tale Fails: How Women Today Can Create Their Own ""Happy Ever After""",Susan Indenbaum,3.45,11,2,224,2006,,
100304,Prague In Black And Gold: The History Of A City,Peter Demetz,3.59,251,27,,1997,/work/shelves/96712,
100305,Prague in Black and Gold: The History of a City,Peter Demetz,3.59,251,27,432,1997,/work/shelves/96712,
100313,"If We're So In Love, Why Aren't We Happy?",Susan Page,4.37,19,3,,2002,,
100309,Little Things Mean a Lot: Creating Happy Memories with Your Grandchildren,Susan Newman,4.33,6,1,128,1996,,
100311,The Second Time Around: Everything You Need to Know to Make Your Remarriage Happy,"Susan Curtin Kelley, Dale Burg",3.00,1,1,264,1975,,
100312,Jesus Is My Special Friend,"Susan S. Balika, Bsusan S. Alika Balika, BSusan S.alika Balika",3.83,6,0,16,1982,,
100317,"Happy Birthday, Kit: A Springtime Story","Valerie Tripp, Susan McAliley, Walter Rane",4.05,1986,54,69,2001,/work/shelves/96726,American Girl: Kit
100315,When Mom's Happy Everyone's Happy: A Guide for Improving Self-Identity and Relationships,"Susan Z. Dawes, Kirsten McBride, Steve Dittbenner",4.00,3,0,181,1997,,
100314,Happy Easter Emily,"Claire Masurel, Susan Calitri",3.50,6,2,16,2000,,
100310,"Happy Birthday, Josefina!: A Springtime Story","Valerie Tripp, Jean-Paul Tibbles, Susan McAliley",3.96,1729,33,69,1998,/work/shelves/1157376,American Girl: Josefina
100316,Recollections of a Happy Life: Being the Autobiography of Marianne North,"Marianne North, Susan Morgan",3.40,5,2,374,1993,,
100322,Assata: An Autobiography,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",4.54,18632,1201,274,1987,/work/shelves/943760,
100323,"Still Black, Still Strong: Survivors of the U.S. War Against Black Revolutionaries","Dhoruba Bin Wahad, Assata Shakur, Mumia Abu-Jamal",4.39,56,4,272,1993,/work/shelves/96732,
100321,The Invisible Fire: The Story of Mankind's Victory Over the Ancient Scourge of Smallpox,Joel N. Shurkin,4.00,3,1,447,1979,,
100319,World History,Hugh Thomas,3.70,40,4,764,1982,/work/shelves/2709631,
100327,The Well of Stars,Robert Reed,3.84,587,40,448,2004,/work/shelves/96736,Great Ship
1113797,The Story of Mankind,Hendrik Willem van Loon,3.33,2322,396,280,1921,/work/shelves/3147738,
100324,Sparks Fly: Women Political Prisoners and Prisoners of War in the U.S.,"Out of Control, Assata Shakur",4.75,4,0,30,1998,,
100330,Henry Reed's Babysitting Service,"Keith Robertson, Robert McCloskey",4.07,873,36,206,1966,/work/shelves/3188880,Henry Reed
100325,Inadmissible Evidence: The Story of the African-American Trial Lawyer Who Defended the Black Liberation Army,"Evelyn Williams, Haywood Burns",4.07,14,5,229,1994,/work/shelves/96734,
100333,"Old Washington, D.C. in Early Photographs, 1846-1932",Robert Reed,4.00,8,0,176,1980,,
100328,The Cuckoo's Boys,Robert Reed,3.75,53,4,336,2003,/work/shelves/96737,
100331,Scuttlebutt: The Adventures of Robert R. Reed,Robert R. Reed,5.00,1,0,256,2003,,
100332,Lou Reed: Walk on the Wild Side: The Stories Behind the Songs,"Chris       Roberts, Lou Reed",2.80,15,0,142,2004,/work/shelves/96741,
100338,Companion to Arthurian and Celtic Myths and Legend,Mike Dixon-Kennedy,4.22,9,0,448,2005,,
100329,Down the Bright Way,Robert Reed,3.44,215,17,,1991,/work/shelves/96738,
100340,The Encyclopaedia of Arthurian Legends,Ronan Coghlan,4.07,681,17,256,1991,/work/shelves/96749,
100335,A Companion to Arthurian and Celtic Myths and Legends,Mike Dixon-Kennedy,4.22,9,0,438,2005,,
100336,Arthurian Myth & Legend: An A-Z of People and Places,Mike Dixon-Kennedy,3.94,18,0,304,1951,/work/shelves/96745,
100334,Arthurian Myth And Legend An A To Z Of Peo (Spanish Edition),Mike Kennedy,3.94,18,0,,1951,/work/shelves/96745,
100341,The Knights of the Round Table (Enid Blyton Myths And Legends),"Enid Blyton, Thomas Malory",3.60,15,2,128,1998,,
100343,The Draco Tavern,Larry Niven,3.89,2208,157,316,2006,/work/shelves/1098930,
100337,Arthurian Myth and Legend: An A-Z of People and Places,Mike Dixon-Kennedy,3.94,18,0,298,1951,/work/shelves/96745,
100339,"Celtic Mythology: The Nature and Influence of Celtic Myth, from Druidism to Arthurian Legend",Ward Rutherford,3.39,51,5,160,1987,/work/shelves/96748,
100344,Protector,Larry Niven,4.07,9507,244,224,1973,/work/shelves/2576385,Known Space
100342,Culture and the King: The Social Implications of the Arthurian Legend,"Martin B. Shichtman, James P. Carley",3.17,6,0,324,1994,,
100346,Three Books of Known Space,Larry Niven,4.09,621,13,577,1996,/work/shelves/15556172,
100347,Crashlander,Larry Niven,3.93,1874,55,281,1994,/work/shelves/2461592,Known Space
100352,Life in a Medieval City,"Joseph Gies, Frances Gies",3.82,3164,155,274,1969,/work/shelves/96760,
100351,The Smoke Ring,Larry Niven,3.78,3430,82,323,1987,/work/shelves/2207228,The State
100345,Burning Tower,"Larry Niven, Jerry Pournelle",3.58,413,15,672,2005,/work/shelves/1045637,Golden Road
100353,Life in a Medieval City,Edwin Benson,3.54,39,10,108,1920,/work/shelves/96761,
100350,Man-Kzin Wars V,"Larry Niven, S.M. Stirling, Thomas T. Thomas, Jerry Pournelle",3.77,1000,6,331,1992,/work/shelves/96758,Man-Kzin Wars
100354,"The Domestic Life of a Medieval City: Women, Children, and the Family in Fourteenth-Century Ghent",David Nicholas,3.00,4,1,261,1985,/work/shelves/96762,
100349,The Dragons of Heorot,"Larry Niven, Jerry Pournelle, Steven Barnes",3.77,3505,94,594,1995,/work/shelves/67296,Heorot
100348,Inferno,"Larry Niven, Jerry Pournelle",3.83,5400,333,237,1975,/work/shelves/2015541,Inferno
100356,Medieval Rome: A Portrait of the City and Its Life,Paul Hetherington,4.00,1,0,119,1994,/work/shelves/6111732,
100361,The Magic Goes Away Collection: The Magic Goes Away/The Magic May Return/More Magic,Larry Niven,3.89,312,8,368,2005,/work/shelves/96769,Magic Goes Away
100355,Life in a Medieval City. Illustrated by York in the XVth century,Edwin Benson,3.54,39,10,68,1920,/work/shelves/96761,
100359,Tales of Known Space: The Universe of Larry Niven,"Larry Niven, Rick Sternbach",4.19,5727,63,240,1975,/work/shelves/1387644,Known Space
100357,A Day in a Medieval City,"Chiara Frugoni, Arsenio Frugoni, William McCuaig",3.56,118,17,224,1997,/work/shelves/96765,
100358,Daily Life in Medieval Times,"Frances Gies, Joseph Gies",4.00,167,19,320,1990,/work/shelves/96766,
100365,The Mote in God's Eye,"Larry Niven, Jerry Pournelle",4.08,63376,1725,596,1974,/work/shelves/2190500,Moties
100366,Neutron Star,Larry Niven,4.13,12005,130,285,1966,/work/shelves/96772,Known Space
100360,Flatlander,Larry Niven,3.98,3545,69,360,1995,/work/shelves/441612,Known Space
100362,Man-Kzin Wars 11,"Larry Niven, Hal G.P. Colebatch, Matthew Harrington",3.89,438,9,489,2005,/work/shelves/96770,Man-Kzin Wars
100369,Inferno,"Larry Niven, Jerry Pournelle",3.83,5400,333,237,1975,/work/shelves/2015541,Inferno
100363,N-Space,"Larry Niven, Tom Clancy",3.93,2541,39,693,1969,/work/shelves/2480098,Short Stories
100364,Fallen Angels,"Larry Niven, Jerry Pournelle, Michael Flynn",3.53,2288,120,368,1991,/work/shelves/1211060,
100373,The Quest for Arthur's Britain,Geoffrey Ashe,3.83,221,19,318,1968,/work/shelves/1104914,
100367,Scatterbrain,Larry Niven,3.44,246,14,327,2003,/work/shelves/2063159,
100374,"Britain AD: A Quest for Arthur, England and the Anglo-Saxons",Francis Pryor,3.85,328,39,268,2005,/work/shelves/1714540,Britain
100370,The Best of All Possible Wars,"Larry Niven, Greg Bear, Jerry Pournelle, S.M. Stirling",3.95,143,5,352,1998,/work/shelves/22906,Man-Kzin Wars
100375,The Quest for Arthur,Stuart McHardy,2.50,2,1,240,2001,,
100368,The Burning City,"Larry Niven, Jerry Pournelle",3.44,919,53,609,2000,/work/shelves/1455095,Golden Road
100376,The Medieval Quest for Arthur,"Robert Allen Rouse, Cory James Rushton",4.00,12,2,144,2005,/work/shelves/96781,
100372,Beowulfs Kinder,"Larry Niven, Jerry Pournelle, Steven Barnes",3.77,3505,94,,1995,/work/shelves/67296,Heorot
100371,Ringwelt,Larry Niven,3.96,105290,3540,480,1970,/work/shelves/924711,Ringworld
100377,"Empire of the Stars: Obsession, Friendship and Betrayal in the Quest for Black Holes",Arthur I. Miller,3.76,139,16,384,2005,/work/shelves/96782,
100382,The Moat Around Murcheson's Eye,"Larry Niven, Jerry Pournelle",3.82,10787,259,480,1976,/work/shelves/441605,Moties
100383,The Mammoth Book of Arthurian Legends,Mike Ashley,3.64,67,9,656,1998,/work/shelves/96790,La saga di Re Artù
100378,The Quest for Sir Arthur Conan Doyle: Thirteen Biographers in Search of a Life,"Jon L. Lellenberg, Jean Conan Doyle",3.33,3,0,240,1987,,
100386,Earth X,"Jim Krueger, Alex Ross, John Paul Leon",3.86,2856,116,464,2000,/work/shelves/2742255,Earth X
100380,Death by Ecstasy: Illustrated Adaptation of the Larry Niven Novella,"Bill Spangler, Terry Tidwell, Steve Stiles",3.47,19,1,75,1991,/work/shelves/96785,
100388,"Paradise X, Vol. 2","Jim Krueger, Alex Ross",3.69,274,11,352,2003,/work/shelves/96793,Earth X
100379,Rainbow Mars,"Larry Niven, Thomas Schichtel",3.35,1531,90,477,1999,/work/shelves/1301173,
100381,Tales of Known Space: The Universe of Larry Niven,"Larry Niven, Rick Sternbach",4.19,5727,63,240,1975,/work/shelves/1387644,Known Space
100385,The Mammoth book of Arthurian legends,Mike Ashley,3.64,67,9,545,1998,/work/shelves/96790,La saga di Re Artù
100393,"Sir Gawain and the Green Knight, Pearl, Cleanness, Patience","Unknown, J.J. Anderson, A.C. Cawley",4.09,5294,73,320,1400,/work/shelves/15068009,
