BookID,Title
2141,In the Blink of an Eye: A Perspective on Film Editing
2142,Blink
2139,Flesh and Blood
2136,Specimen Days
2144,Blink-182: Tales from Beneath Your Mom
2149,In The Blink Of An Eye: How Vision Sparked The Big Bang Of Evolution
2152,The Jane Austen Book Club
2154,The Oxford Illustrated Jane Austen: 6-Volume Set
2156,Persuasion
2155,Jane Austen's Letters
2157,Tea with Jane Austen
2158,So You Think You Know Jane Austen?
2159,Confessions of an Economic Hit Man
2151,The Complete Novels
2165,The Old Man and the Sea
2175,Madame Bovary
2176,Flaubert's Parrot
2171,My Old Man and the Sea
2178,Flaubert in Egypt: A Sensibility on Tour
2182,Three Tales
2185,The Dictionary of Accepted Ideas
2183,Sentimental Education
2187,Middlesex
2181,The George Sand-Gustave Flaubert Letters
2199,Team of Rivals: The Political Genius of Abraham Lincoln
2203,John Adams
2206,The Adams-Jefferson Letters: The Complete Correspondence Between Thomas Jefferson and Abigail and John Adams
2209,Passionate Sage: The Character and Legacy of John Adams
2205,The Letters of John and Abigail Adams
2214,Dating For Dummies
2207,John Adams: A Life
2222,The Feeling Good Handbook
2218,Sex For Dummies
2227,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying
2228,The Last Dance: Encountering Death and Dying
2226,On Death and Dying
2234,Living with Death and Dying
2236,"Mahatma Gandhi and His Myths: Civil Disobedience, Nonviolence, and Satyagraha in the Real World (Plus Why It's Gandhi, Not Ghandi)"
2250,The 7 Habits of Highly Effective People Personal Workbook
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day
2255,Way of the Peaceful Warrior: A Book That Changes Lives
2256,Sacred Journey of the Peaceful Warrior
2249,The Seven Habits of Highly Effective People
2257,Secret of the Peaceful Warrior
2262,No Ordinary Moments: A Peaceful Warrior's Guide to Daily Life
2265,It's Not about the Bike: My Journey Back to Life
2259,The Peaceful Warrior Collection
2260,Wisdom of the Peaceful Warrior: A Companion to the Book That Changes Lives
2267,23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory
2266,The Lance Armstrong Performance Program: 7 Weeks to the Perfect Ride
2273,A Prayer for the City
2269,Chasing Lance: The 2005 Tour de France and Lance Armstrong's Ride of a Lifetime
2272,Lance Armstrong: Images of a Champion
2280,In Cold Blood
2279,Truman
2281,The Complete Stories of Truman Capote
2284,Feelings Buried Alive Never Die--
2285,Murder at Ford's Theatre
2287,"Other Voices, Other Rooms"
2282,Breakfast at Tiffany's: A Short Novel and Three Stories
2283,Murder at The Washington Tribune
2288,Answered Prayers: The Unfinished Novel
2297,Emergence from Chaos to Order
2296,"Emergence: The Connected Lives of Ants, Brains, Cities, and Software"
2293,Murder at Union Station
2299,Emergence: Labeled Autistic
2300,Emergence
2305,The Ghost Stories of Edith Wharton
2298,An Emergence of Green
2306,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence
2310,French Ways and Their Meaning
2316,The Headless Cupid
2313,Roman Fever (and Other Stories)
2311,The Custom Of The Country
2312,The Buccaneers
2315,Below the Root
2317,And All Between
2314,The House of Mirth
2319,The Witches of Worm
2320,The Runaways
2327,The Letters of J.R.R. Tolkien
2322,The Deeper Meaning of Liff
2330,The Languages of Tolkien's Middle-Earth
2329,The History of the Lord of the Rings
2336,Tandia
2333,Farmer Giles of Ham
2338,Matthew Flinders' Cat
2334,J.R.R. Tolkien's Sanctifying Myth: Understanding Middle-Earth
2335,Master of Middle-Earth: The Fiction of J.R.R. Tolkien
2340,Whitethorn
2339,Jessica
2337,The Potato Factory: The Potato Factory Trilogy Book 1
2341,Tommo and Hawk
2343,Solomon's Song
2344,Four Fires
2348,An Introduction to Old Norse
2367,Brave Companions: Portraits in History
2368,"Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt"
2369,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge
2371,The Johnstown Flood
2372,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914"
2373,The Bone Collector
2375,The Bone Collector's Son
2391,Moby Dick (Great Illustrated Classics)
2393,Moby-Dick: A Picture Voyage (An Abridged and Illustrated Edition of the Original Classic)
2388,Moby-Dick
2386,Moby Dick
2395,In Search of Moby Dick: Quest for the White Whale
2406,"Herman Melville:  Moby Dick, Billy Budd and Other Writings"
2402,"Green Shadows, White Whale: A Novel of Ray Bradbury's Adventures Making Moby Dick with John Huston in Ireland"
2418,In the Heart of the Sea: The Epic True Story That Inspired Moby-Dick
2425,Compelling Evidence
2426,Critical Mass
2419,Moby Dick
2427,Undue Influence
2422,The Three-Martini Playdate: A Practical Guide to Happy Parenting
2424,Fundamentals of Anatomy & Physiology
2423,Double Tap
2430,The List
2431,The Judge
2442,Witches Abroad
2447,The Future of Freedom: Illiberal Democracy at Home and Abroad
2443,The Innocents Abroad
2478,Duveen: The Story of the Most Spectacular Art Dealer of All Time
2486,Death and the King's Horseman
2493,The Time Machine
2491,Learning to Love: Exploring Solitude and Freedom
2496,Max and Me and the Time Machine
2497,"Black Holes, Wormholes and Time Machines"
2498,The Time Machine Did It
2504,The Complete Short Stories
2503,A Short History of the World
2508,Tono-Bungay
2511,The Works Of H. G. Wells:  Complete & Unabridged
2517,My Name Is Red
2510,The War Of The Worlds
2513,First Into Nagasaki: The Censored Eyewitness Dispatches on Post-Atomic Japan and Its Prisoners of War
2520,In the Name of Jesus: Reflections on Christian Leadership
2523,Cool Names for Babies
2518,The Baby Name Wizard: A Magical Method for Finding the Perfect Name for Your Baby
2527,The Gospel According to Jesus Christ
2526,Blindness
2528,All the Names
2519,The Name of the Rose
2521,Blood Done Sign My Name: A True Story
2525,Seeing
2530,Baltasar and Blimunda
2531,The Cave
2533,La balsa de piedra
2529,The Tale of the Unknown Island
2536,The Year of the Death of Ricardo Reis
2537,Historia del cerco de Lisboa
2538,El hombre duplicado
2543,Las intermitencias de la muerte
2544,The Madman
2552,On the Road
2546,The Forerunner: His Parables and Poems
2549,A Tear and a Smile
2557,De Kooning: An American Master
2567,Aké: The Years of Childhood
2570,The Lion and the Jewel
2572,Collected Plays: Volume 1: A Dance of the Forests; The Swamp Dwellers; The Strong Breed; The Road; The Bacchae of Euripides: 001 (Includes a Dance of ... Breed/the Road/the Bacchae of Euripides)
2569,You Must Set Forth at Dawn: A Memoir
2568,The Interpreters
2571,Climate of Fear: The Quest for Dignity in a Dehumanized World
2574,The Long Tail: Why the Future of Business Is Selling Less of More
2581,Ready for Anything: 52 Productivity Principles for Getting Things Done
2586,Sun Tzu and the Art of Business: Six Strategic Principles for Managers
2588,"Sun Tzu Was a Sissy: Conquer Your Enemies, Promote Your Friends, and Wage the Real Art of War"
2587,The Art of War: Sun Tzu's Classis in Plain English with Sun Pin's: The Art of Warfare
2594,Sun Tzu For Success: How to Use the Art of War to Master Challenges and Accomplish the Important Goals in Your Life
2595,Marketing Warfare
2603,How to Cook Everything: The Basics: Simple Recipes Anyone Can Cook
2612,The Tipping Point: How Little Things Can Make a Big Difference
2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.
2604,How to Cook Everything Simple Recipes for Great Food
2616,Seeing What's Next: Using the Theories of Innovation to Predict Industry Change
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business
2618,The Innovator's Solution: Creating and Sustaining Successful Growth
2620,Great Expectations: Your All-In-One Resource for Pregnancy & Childbirth
2630,In Praise of Folly
2644,The Essential Erasmus
2646,Luther and Erasmus: Free Will and Salvation (Library of Christian Classics)
2648,"Fats That Heal, Fats That Kill"
2645,Erasmus and the Age of Reformation
2653,Notes on: To Kill a Mocking Bird
2656,To Kill a Mockingbird
2657,To Kill a Mockingbird
2668,In Our Time
2664,Hooking Up
2671,The Painted Word
2667,The Electric Kool-Aid Acid Test
2666,The Bonfire of the Vanities
2674,The Wealthy Barber: The Common Sense Guide to Successful Financial Planning
2677,A Modest Proposal and Other Satirical Works
2678,Gulliver's Travels / A Modest Proposal
2681,A Modest Proposal (Literary Casebook Series)
2691,The Portable Henry James
2686,The Bostonians
2693,The New York Stories of Henry James
2696,The Canterbury Tales
2689,The Ambassadors
2692,Complete Stories 1892–1898
2690,What Maisie Knew
2697,The Canterbury Tales
2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation
2712,The Complete Poetry and Prose of Geoffrey Chaucer
2711,The Riverside Chaucer
2715,Salt: A World History
2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream
2716,American Heart Association Low-Salt Cookbook: A Complete Guide to Reducing Sodium and Fat in Your Diet
2717,"The No-Salt, Lowest-Sodium Cookbook: Hundreds of Favorite Recipes Created to Combat Congestive Heart Failure and Dangerous Hypertension"
2722,Cities of Salt
2723,The Years of Rice and Salt
2719,The Book of Salt
2728,Smart Mobs: The Next Social Revolution
2724,Get the Salt Out: 501 Simple Ways to Cut the Salt Out of Any Diet
2726,Illumination Night
2725,Illuminations: Essays and Reflections
2733,Masterpieces of Illumination: Codices Illustres the World's Most Famous Illuminated Manuscripts 400 to 1600
2730,Illuminations of Hildegard of Bingen
2732,The Book of Illumination: Kitab al-Tanwir fi Isqat al-Tadbir
2735,Snow Falling On Cedars
2742,My Boys Can Swim!: The Official Guy's Guide to Pregnancy
2744,Anansi Boys
2743,The Lost Boy
2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood
2739,Bringing Up Boys
2748,Microserfs
2747,"The Wonder of Boys: What Parents, Mentors and Educators Can Do to Shape Boys Into Exceptional Men"
2740,The Minds of Boys: Saving Our Sons from Falling Behind in School and Life
2753,The Language of New Media
2761,The Denial of Death
2767,A People's History of the United States
2773,A People and a Nation: A History of the United States
2778,Graphic Design: A Concise History (World of Art)
2781,Immigrant Acts: On Asian American Cultural Politics
2784,Ways of Seeing
2779,History of Graphic Design--Instructor's Manual
2800,The Mechanical Bride: Folklore of Industrial Man
2799,Typographic Design: Form and Communication
2802,E=mc²: A Biography of the World's Most Famous Equation
2806,The Secret House: The Extraordinary Science of an Ordinary Day
2810,"Christian Mythmakers: C.S. Lewis, Madeleine L'Engle, J.R.R. Tolkien, George MacDonald, G.K. Chesterton, Charles Williams, Dante Alighieri, John Bunyan, Walter Wangerin, Robert Siegel, and Hannah Hurnard"
2812,Madeleine L'Engle Herself: Reflections on a Writing Life
2811,A House Like a Lotus
2803,Electric Universe: How Electricity Switched on the Modern World
2804,Passionate Minds
2815,The Glorious Impossible
2817,A Full House: An Austin Family Christmas
2816,A Severed Wasp
2813,The Time Quartet
2814,The Rock That Is Higher: Story as Truth
2819,A Circle of Quiet
2820,The Birth of Tragedy and Other Writings
2823,The Birth of Tragedy
2821,The Birth of Tragedy/The Genealogy of Morals
2839,Bridge to Terabithia
2834,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins
2841,Bridge to Terabithia: The Official Movie Companion
2848,Blueberries for the Queen
2847,"Bread and Roses, Too"
2849,Parzival: The Quest of the Grail Knight
2846,The Great Gilly Hopkins
2854,Truth Decay: Defending Christianity Against the Challenges of Postmodernism
2855,A Short History of Decay
2851,The Invisible Child
2853,Flip-Flop Girl
2866,Girl With a Pearl Earring
2860,Scholar of Decay
2871,Burning Bright
2872,Falling Angels
2873,The Virgin Blue
2868,The Golden Tulip
2879,"Bleach, Volume 15"
2880,"Bleach, Volume 01"
2883,"Bleach, Volume 12"
2882,"Bleach, Volume 11"
2878,La Dama y El Unicornio
2881,"Bleach, Volume 14"
2889,The Love-Artist
2888,I Love Artists
2885,DEATH NOTE デスノート 1
2884,"Death Note, Vol. 2: 合流"
2886,"Death Note, Vol. 4: 恋心"
2887,"Death Note, Vol. 3: 激走"
2899,The Pigeon
2900,The Story of Mr Sommer
2901,On Love and Death
2902,The Double-Bass (Bloomsbury Classics)
2898,Three Stories and a Reflection
7437140,"Welcome to the NHK, Vol. 1"
2905,Welcome to the N.H.K. Volume 2
2912,Escape from Fire Mountain
2915,The River
2909,The Worm Ouroboros
2913,Brian's Hunt
2917,How Angel Peterson Got His Name
2919,The Time Hackers
2920,"Tucket's Travels: Francis Tucket's Adventures In The West, 1847-1849"
2923,Winterdance: The Fine Madness of Running the Iditarod
2932,Robinson Crusoe
2930,My Life in Dog Years
2931,The Crossing
2928,Brian's Winter
2939,Robinson Crusoe (Scholastic Junior Classics)
2945,A Journal of the Plague Year
2952,Huck Finn and Tom Sawyer Among the Indians
2956,The Adventures of Huckleberry Finn
2948,The Adventures of Huckleberry Finn
2950,The Further Adventures of Huck Finn
2969,The Bible According to Mark Twain
2970,Mark Twain
2971,The Autobiography of Mark Twain
2965,The Wit and Wisdom of Mark Twain
2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race
2968,The Complete Short Stories of Mark Twain
2973,"Collected Tales, Sketches, Speeches, & Essays 1891–1910"
2980,Good Bye Mr. Chips & Other Stories
2982,In an Uncertain World: Tough Choices from Wall Street to Washington
2974,A Tramp Abroad
2979,Goodbye Mr. Chips
2978,Lost Horizon
2987,Hospital Sketches
2988,Louisa May Alcott's Christmas Treasury
2989,Behind a Mask: The Unknown Thrillers of Louisa May Alcott
2985,On the Beaten Path: An Appalachian Pilgrimage
2991,Louisa May Alcott: A Biography: With an Introduction to the New Edition
2998,The Secret Garden
2997,My Secret Garden: Women's Sexual Fantasies
2990,Rose in Bloom
3004,The Secret Garden
2994,The Journals of Louisa May Alcott
3001,The Secret Garden
3008,A Little Princess
3012,The Racketty-Packetty House
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden
3023,Basic Economics: A Citizen's Guide to the Economy
3020,Barnaby Rudge
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics
3021,American Notes For General Circulation
3039,On Classical Economics
3041,Applied Economics: Thinking Beyond Stage One
3040,Black Rednecks and White Liberals
3046,Ever Wonder Why? and Other Controversial Essays
3042,Knowledge And Decisions
3047,A Conflict of Visions: Ideological Origins of Political Struggles
3049,Sir Gawain and the Green Knight
3045,Barbarians inside the Gates and Other Controversial Essays
3044,The Vision of the Anointed: Self-Congratulation as a Basis for Social Policy
3048,Sir Gawain and the Green Knight/Pearl/Sir Orfeo
3053,Alcoholics Anonymous
3059,Twelve Steps and Twelve Traditions
3061,The Natural Way to Draw
3062,Prescription for Natural Cures
3063,Dr. Pitcairn's Complete Guide to Natural Health for Dogs & Cats
